subject,session,label,first_image,n_frames,face_detected_mean,face_detected_std,face_detected_min,face_detected_max,face_detected_range,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,roll_mean,roll_std,roll_min,roll_max,roll_range,left_ear_mean,left_ear_std,left_ear_min,left_ear_max,left_ear_range,right_ear_mean,right_ear_std,right_ear_min,right_ear_max,right_ear_range,iris_lx_mean,iris_lx_std,iris_lx_min,iris_lx_max,iris_lx_range,iris_ly_mean,iris_ly_std,iris_ly_min,iris_ly_max,iris_ly_range,iris_rx_mean,iris_rx_std,iris_rx_min,iris_rx_max,iris_rx_range,iris_ry_mean,iris_ry_std,iris_ry_min,iris_ry_max,iris_ry_range,mouth_open_mean,mouth_open_std,mouth_open_min,mouth_open_max,mouth_open_range,left_hand_detected_mean,left_hand_detected_std,left_hand_detected_min,left_hand_detected_max,left_hand_detected_range,left_hand_x_mean,left_hand_x_std,left_hand_x_min,left_hand_x_max,left_hand_x_range,left_hand_y_mean,left_hand_y_std,left_hand_y_min,left_hand_y_max,left_hand_y_range,left_hand_to_face_mean,left_hand_to_face_std,left_hand_to_face_min,left_hand_to_face_max,left_hand_to_face_range,right_hand_detected_mean,right_hand_detected_std,right_hand_detected_min,right_hand_detected_max,right_hand_detected_range,right_hand_x_mean,right_hand_x_std,right_hand_x_min,right_hand_x_max,right_hand_x_range,right_hand_y_mean,right_hand_y_std,right_hand_y_min,right_hand_y_max,right_hand_y_range,right_hand_to_face_mean,right_hand_to_face_std,right_hand_to_face_min,right_hand_to_face_max,right_hand_to_face_range,pose_detected_mean,pose_detected_std,pose_detected_min,pose_detected_max,pose_detected_range,shoulder_angle_mean,shoulder_angle_std,shoulder_angle_min,shoulder_angle_max,shoulder_angle_range
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_736_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.6912434846169,0.7629828725906539,-168.10546939640938,-165.33377529077998,2.7716941056293933,3.92865191859686,1.9686792635799144,1.6294835227731084,7.225886730073661,5.596403207300552,-5.7571572394215025,0.8001894526727866,-6.6096440688162765,-4.287292859309137,2.32235120950714,0.39884250834952456,0.007000468856941989,0.3833376526881316,0.4144002779165861,0.031062625228454543,0.3833336525025858,0.008537374470350764,0.3689485987648046,0.399858272950743,0.030909674185938374,-0.04858416938328852,0.028728557202611884,-0.1369641487597588,-0.0208459146277205,0.11611823413203828,-0.100280636085114,0.0031209106936016503,-0.1053071929065549,-0.0930909559298841,0.012216236976670791,-0.030375443716634483,0.03181484218929486,-0.1073867300696776,0.0111874118829486,0.1185741419526262,-0.10269224383525742,0.003499927890071475,-0.1078684736023807,-0.0962818844216064,0.011586589180774293,0.011035860555719593,0.003134374508253654,0.0032156611281396,0.0172045059263573,0.013988844798217699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7199465744906286,1.9867462049780178,-2.7511419113404347,4.084767622293205,6.8359095336336395
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_902_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.4855709371377,0.7441904727927886,-168.10546939640938,-165.33377529077998,2.7716941056293933,6.447137455294038,6.312873385584546,-4.8942892284768735,21.69917564124658,26.593464869723455,-4.505594680921089,2.020915500673777,-7.689861204148022,0.5857663051867987,8.27562750933482,0.405931744458681,0.013408356474341295,0.3886626468369767,0.4423310583154027,0.05366841147842599,0.3860969985416248,0.007998499638381713,0.3688889811486799,0.3956171897472317,0.026728208598551795,-0.05782947504888774,0.03668530828510198,-0.1369641487597588,0.0168964983881099,0.15386064714786868,-0.10100593705386338,0.007977099854804992,-0.1242385867189926,-0.0833494565112474,0.040889130207745206,-0.040686517538009684,0.04500498242421252,-0.1073867300696776,0.0511605196131102,0.1585472496827878,-0.10183007318613163,0.00677282703951053,-0.110576337332877,-0.0810558556533212,0.0295204816795558,0.010721698791311043,0.003595901149849521,0.006777762976189,0.0207728363261462,0.013995073349957199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.24206145913796356,0.0,1.0,1.0,0.06349664454703983,1.5641244037607078,-2.7511419113404347,3.349557931059441,6.100699842399876
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1057_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.38817870042416,0.6567144146001309,-168.01776571949694,-165.38099569195484,2.6367700275420987,7.394837005250881,8.030056883904225,-4.8942892284768735,21.69917564124658,26.593464869723455,-3.811848410582053,2.773510716510287,-7.689861204148022,1.583636422229976,9.273497626377997,0.40915871284204125,0.024948314579596956,0.3768802280068322,0.4618271034901646,0.0849468754833324,0.382274100301612,0.009999008804831669,0.358097379108004,0.3956171897472317,0.03751981063922771,-0.052541769909370505,0.03143772984164936,-0.1054056112761803,0.0168964983881099,0.1223021096642902,-0.10421289753016512,0.013741425102124444,-0.133477614256023,-0.0833494565112474,0.05012815774477561,-0.038743672781120606,0.04456390587637617,-0.1070480186890594,0.0511605196131102,0.1582085383021696,-0.10254498263635993,0.008426905129248673,-0.1189006368747848,-0.0810558556533212,0.037844781221463605,0.011667397760127981,0.0048508815687776955,0.006777762976189,0.0212137289315388,0.014435965955349798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.24206145913796356,0.0,1.0,1.0,0.16868917593066715,1.5307336202141228,-2.1476204857553034,3.349557931059441,5.497178416814744
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1200_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.6508846133669,1.5705918583883691,-172.06361026458634,-165.38099569195484,6.682614572631508,5.092613092174451,5.715595088001133,-2.3230073103358744,19.740055065346013,22.063062375681888,-4.222965175560372,2.1602512899914457,-6.942781837896276,1.583636422229976,8.526418260126253,0.3720512451823861,0.09199098333852737,0.0311800253629604,0.4618271034901646,0.4306470781272042,0.3545528125049922,0.07332982435789935,0.074432911633576,0.3946690089672968,0.32023609733372077,-0.04260327033368169,0.02828480121972937,-0.0748543877514086,0.0465038884118971,0.12135827616330569,-0.09454658140973343,0.033377926176487396,-0.133477614256023,0.0252664424609634,0.1587440567169864,-0.02392014313997011,0.03151584736874672,-0.0989533643131501,0.0299952509021536,0.1289486152153037,-0.09423375836055337,0.02932814296089547,-0.1189006368747848,0.0158663534634947,0.1347669903382795,0.015729098083682294,0.013233294810381387,0.0055794695093693,0.051616631504468,0.0460371619950987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6196488703466281,1.239567093973135,-2.1476204857553034,2.339501610980693,4.487122096735996
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1345_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.59995120475017,1.5111638275610706,-172.06361026458634,-165.39210250856132,6.671507756025022,3.59895436495447,1.00182558810403,1.768124800347786,5.877923535707306,4.1097987353595204,-4.515742817044599,0.32654083500225123,-5.272488292070549,-3.92004650427704,1.3524417877935093,0.36507263364064324,0.08718481526003535,0.0311800253629604,0.4113392263986437,0.3801592010356833,0.35552877473658867,0.07369733021140744,0.074432911633576,0.3946690089672968,0.32023609733372077,-0.037250808074173795,0.026143362342622788,-0.0748543877514086,0.0465038884118971,0.12135827616330569,-0.0906844743028472,0.03045375133033388,-0.1083913900604275,0.0252664424609634,0.1336578325213909,-0.010188842296575186,0.02002952202981796,-0.0399390665714755,0.0299952509021536,0.0699343174736291,-0.09251553053485048,0.028591077396426544,-0.1091826104492698,0.0158663534634947,0.1250489639127645,0.029139920238122927,0.044144415167542465,0.0045600167594693,0.1463191236319995,0.1417591068725302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.24206145913796356,0.0,1.0,1.0,0.6596134568550531,1.5879860742907455,-4.638240995635276,2.524103301788489,7.162344297423765
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1525_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.55240108626361,0.7291614903946515,-168.17987351712043,-165.2422603759037,2.9376131412167297,3.268209672282925,0.9635488781460763,0.9027726922728008,4.435333847761945,3.5325611554891445,-4.652552549295928,0.5602246884279654,-6.495876573677996,-3.92004650427704,2.575830069400956,0.38236168430100664,0.016274122553102777,0.3497477744782522,0.4020138249289649,0.0522660504507127,0.37578955930594904,0.015792687876641738,0.3440990172748985,0.4103520004099702,0.06625298313507172,-0.036917720939337095,0.012504719945820801,-0.0606124703546022,-0.0159098725069209,0.044702597847681304,-0.09766675065618771,0.006326795386491861,-0.1099916066554008,-0.0873320105846767,0.022659596070724097,-0.003335955722269669,0.013089663739988726,-0.0276505861643025,0.0240889814349684,0.0517395675992709,-0.10160384739238584,0.006369814089947842,-0.1140498696251558,-0.0894866003806624,0.024563269244493396,0.02364773653395922,0.04410843819047144,0.0031252075726578,0.1463191236319995,0.1431939160593417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.24206145913796356,0.0,1.0,1.0,-0.3479930955352909,2.1062113965139875,-5.115020934815803,2.524103301788489,7.639124236604292
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1705_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.21335614393735,0.8296858806190003,-168.49838245412982,-165.2422603759037,3.2561220782261273,0.8359935625578959,2.108348500298533,-2.667362447233915,4.262776998586984,6.930139445820899,-6.041283307773233,1.268348057395228,-7.509800489597667,-4.321196386059409,3.1886041035382577,0.3736568460386287,0.019695626280165517,0.3343909433389034,0.4020138249289649,0.06762288159006152,0.3721113577510833,0.01941560003490659,0.3371046208096764,0.4103520004099702,0.07324737960029382,-0.03831682975382488,0.019787565693811446,-0.0797888756197337,-0.0029677989331959,0.0768210766865378,-0.09244391057040174,0.00804474754336923,-0.1099916066554008,-0.0764455429993918,0.033546063656009,-0.006864417323578619,0.01648755710643147,-0.0519242926748076,0.0280077324401537,0.07993202511496131,-0.10063464654870874,0.007264127616894236,-0.1140498696251558,-0.0859299112318719,0.028119958393283906,0.007658275557841281,0.003297816697963293,0.0031252075726578,0.0137211333723269,0.0105959257996691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4330127018922193,0.0,1.0,1.0,-1.0637534139382971,2.010447204127148,-5.986540393660542,1.103056436614866,7.089596830275408
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_1886_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.70149012844456,0.5163656662081866,-168.57429245855116,-166.78219478421528,1.7920976743358779,-2.1308179418331648,1.2830997922312386,-4.228858514896812,0.0639739374900131,4.2928324523868255,-7.052777713841631,0.32557108413274144,-7.509800489597667,-6.452539010502352,1.057261479095315,0.3753026158402405,0.01666144004419897,0.3343909433389034,0.3970550022764268,0.06266405893752341,0.3766348989815027,0.015770864643346132,0.3371046208096764,0.3943461814560223,0.05724156064634589,-0.03839306340958074,0.0194360632232538,-0.0797888756197337,-0.0029677989331959,0.0768210766865378,-0.09141601561344173,0.007000326639497549,-0.1017293793700069,-0.0764455429993918,0.025283836370615098,-0.013165588086061556,0.01874281495874339,-0.0519242926748076,0.0280077324401537,0.07993202511496131,-0.10285395040395832,0.008286693204228592,-0.1176233529000075,-0.0859299112318719,0.031693441668135605,0.005884807529406075,0.0033094551047484285,0.0027261819255278,0.0135859069389172,0.0108597250133894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.49607837082461076,0.0,1.0,1.0,-0.8918009969301213,1.6799210297477198,-5.986540393660542,0.3320177268957656,6.3185581205563075
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2047_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.49672154966996,0.5600479935393681,-168.57429245855116,-166.55489726694404,2.019395191607117,-3.797156817989623,0.9956147494377949,-6.081809139003712,-1.9356366099452664,4.146172529058446,-7.221961223618707,0.46799154781750946,-8.396034085061913,-6.48250028117763,1.9135338038842828,0.3820902815158088,0.010246202352011746,0.3657596120974988,0.4057675715564384,0.04000795945893959,0.3842484397027631,0.010801357357663438,0.3610394755606305,0.4035336506172461,0.042494175056615624,-0.03566528741762327,0.011623250193968844,-0.0575173849205948,-0.018656536875212,0.0388608480453828,-0.09486454407316619,0.006152108475713557,-0.1057808499542276,-0.0843769405170748,0.0214039094371528,-0.014375605580777093,0.014889286070490853,-0.0414722066370373,0.0066141471834538,0.048086353820491104,-0.10611197047500066,0.006215768818161091,-0.1176233529000075,-0.0977295776303774,0.0198937752696301,0.026879619730043183,0.04335139769251168,0.0027261819255278,0.1384442479219547,0.1357180659964269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.46351240544347894,0.0,1.0,1.0,-0.04632641917899891,1.5399903246793434,-3.4628907489197247,2.8026939682496,6.265584717169325
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2191_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.64919551621915,0.6536220993329892,-168.81197860522778,-166.55489726694404,2.25708133828374,-3.7681964767290035,1.1309045450777304,-6.081809139003712,-2.070497451009554,4.011311687994159,-7.660836441860779,0.3895200418228443,-8.396034085061913,-7.064261236568174,1.3317728484937392,0.3816711994053771,0.013251526627495824,0.346323587225362,0.4057675715564384,0.059443984331076394,0.381373134065323,0.013668333240645687,0.3610394755606305,0.4035336506172461,0.042494175056615624,-0.03457524679394898,0.008550436592861739,-0.0504969761710765,-0.018656536875212,0.0318404392958645,-0.09194108388250938,0.005806197499627191,-0.1057808499542276,-0.0843769405170748,0.0214039094371528,-0.01260137302299284,0.01409514474580441,-0.0375771077306121,0.008154628600658,0.0457317363312701,-0.10232182188251004,0.005223797622331459,-0.1140764732682212,-0.0960867153140249,0.0179897579541963,0.04837879328333727,0.049433668327538795,0.0028580212322542,0.1384442479219547,0.1355862266897005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.33071891388307384,0.0,1.0,1.0,-0.2417446212861618,1.7841639024773752,-2.99227313379076,2.8026939682496,5.79496710204036
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2353_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.12142677387038,1.4264851583629563,-168.81197860522778,-164.3205278788097,4.491450726418066,-6.252546510535283,4.899121311128277,-16.153273018202608,-1.9855429709310943,14.167730047271514,-8.537749268109224,1.2092599854284016,-10.604755674778136,-7.245484792533207,3.359270882244929,0.36616684434794466,0.01788189903712167,0.3404944638753206,0.391654131910939,0.05115966803561839,0.3702488180894796,0.012235294972233296,0.3507506180777195,0.3978602898490095,0.047109671771289996,-0.03371372778434488,0.016459649319914855,-0.0597030250619264,0.0065543773959094,0.0662574024578358,-0.09053081378705634,0.007141492289986049,-0.1060907669203825,-0.0758677960317333,0.030222970888649198,-0.01184909646987973,0.013023058170692544,-0.0364603815834791,0.0166317989676852,0.0530921805511643,-0.10010636067551465,0.006338880017135318,-0.1112324379649279,-0.088816895844573,0.022415542120354903,0.03270748549036742,0.0419096270765079,0.0009203227623818,0.1222735014396595,0.1213531786772777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.1891652816992367,2.4899959313537314,-3.787968185646376,6.176582689639408,9.964550875285784
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2533_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.70472332360015,1.1587579209112682,-168.54491630485782,-164.3205278788097,4.224388426048108,-4.395355263717578,6.3022714321856235,-16.153273018202608,2.7809705809203003,18.934243599122908,-8.055346600892886,1.5874176287680186,-10.604755674778136,-6.132513221183958,4.472242453594179,0.37748937398809834,0.02622938948670219,0.3404944638753206,0.4209536536431758,0.08045918976785515,0.37401092340034264,0.015605082660179072,0.3507506180777195,0.4045035368645078,0.053752918786788284,-0.03492241791807661,0.017455204222054217,-0.0597030250619264,0.0065543773959094,0.0662574024578358,-0.09458146861999184,0.009138184455942897,-0.1084912601826653,-0.0758677960317333,0.03262346415093201,-0.015630428569446426,0.013685513404529438,-0.0337397011280147,0.0166317989676852,0.0503715000956999,-0.10212726271114865,0.007975240584385385,-0.1147177609687621,-0.0886854250542204,0.026032335914541696,0.034932999542624944,0.04311910763333357,0.0009203227623818,0.1386961452178556,0.1377758224554738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.06003247426910052,2.5630693255602592,-3.787968185646376,6.176582689639408,9.964550875285784
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2713_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.08860993841512,0.5007286757916272,-168.16438367244197,-165.8422393254896,2.3221443469523706,0.4637551476706716,1.183750299847005,-1.3517437518159363,2.7809705809203003,4.132714332736237,-6.637845455595173,0.45738754799994913,-7.680205555640813,-6.082836679663587,1.5973688759772262,0.38971772434376767,0.016749384138506965,0.3545894112021377,0.4209536536431758,0.06636424244103806,0.3773952772522566,0.01667971777634453,0.3470079324734316,0.4045035368645078,0.057495604391076205,-0.04752916942098495,0.013658280929296614,-0.0738884806154077,-0.022037047095101,0.0518514335203067,-0.09550641715290893,0.008789825350679958,-0.1115302148558581,-0.0815839774830235,0.029946237372834597,-0.019241609020003027,0.017938843272434918,-0.0528373608867612,0.0200668371720061,0.0729041980587673,-0.10309626857125026,0.008067701823572315,-0.1216998180729506,-0.0886854250542204,0.0330143930187302,0.033312939317251544,0.04144746333433798,0.0014331602950213,0.1386961452178556,0.13726298492283429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.6943361080510131,1.5890609249559664,-3.5000073654869146,1.937163543514396,5.437170909001311
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_2894_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-167.05017532674702,0.5948038972707211,-168.16438367244197,-165.8422393254896,2.3221443469523706,0.32432658417946525,0.7400596649261447,-0.9815077255027213,1.5324819239926166,2.513989649495338,-6.426863059123953,0.24474285319979472,-6.825722534612091,-6.036077111420346,0.7896454231917449,0.38589395098547885,0.0177895062601992,0.3545894112021377,0.4311183830937065,0.07652897189156876,0.3773508746036523,0.01851426812340597,0.3470079324734316,0.420181522752302,0.07317359027887038,-0.053037246777735525,0.030571753259305914,-0.1344491181683074,-0.0174324315295011,0.1170166866388063,-0.09339588964557707,0.010228264354979758,-0.1115302148558581,-0.0785271100718063,0.0330031047840518,-0.0254819141360969,0.036734480021239344,-0.1365874190937719,0.0209921012852272,0.15757952037899908,-0.10091580191856053,0.009535583926320004,-0.1216998180729506,-0.0847600618891627,0.036939756183787906,0.026964468267909873,0.04570764011513016,0.0014331602950213,0.1419306004949093,0.140497440199888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.43402267806687345,1.3764250051823415,-2.7026660809869747,1.9472092139786543,4.649875294965629
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_3055_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.9912627063659,0.6359561371600925,-167.9630874602036,-165.7262249037025,2.2368625565011087,-0.05188217518286975,0.9829357638573322,-2.1144290439106213,1.5324819239926166,3.6469109679032377,-6.386734591742448,0.2754603349581631,-6.883192193110095,-5.911356308092175,0.9718358850179198,0.3916530923095426,0.016689927468627293,0.362777119056954,0.4311183830937065,0.0683412640367525,0.3859592889826905,0.014622022261278358,0.3581463311681225,0.420181522752302,0.06203519158417947,-0.046676301203375514,0.0296021058636792,-0.1344491181683074,-0.0174324315295011,0.1170166866388063,-0.09632946276363458,0.009666637605498062,-0.1076594910016634,-0.0785271100718063,0.029132380929857107,-0.026790838424113873,0.033276145669031004,-0.1365874190937719,0.0209921012852272,0.15757952037899908,-0.10314962790542376,0.009192532485761202,-0.1155252254601153,-0.0847600618891627,0.030765163570952603,0.039223430305410784,0.04763863806269168,0.0030935576410939,0.1419306004949093,0.1388370428538154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.5476366103211121,1.2402161338576336,-2.7026660809869747,1.9472092139786543,4.649875294965629
P21,SD/SD1,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD1\frame_3217_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.5350398686642,0.9267364361787813,-168.29349412689322,-165.06424561468688,3.2292485122063397,3.547557217488869,5.739160932321381,-2.1144290439106213,22.00718897794046,24.12161802185108,-5.224425206706545,1.6705731347922024,-6.883192193110095,0.2513638711793158,7.134556064289411,0.3923485646782543,0.015805344317232586,0.3606969918210085,0.4270329427409519,0.06633595091994338,0.38059551865505414,0.015656783099260878,0.3415162766466945,0.4001047537774927,0.05858847713079823,-0.0566638020389252,0.036540322981302824,-0.1712113158206521,-0.0232975334110624,0.1479137824095897,-0.10081448098232962,0.008421881701638347,-0.1178537898922315,-0.0876687964274683,0.030184993464763193,-0.035900508370338535,0.04322456666574383,-0.1664068290979843,0.0088865505081789,0.1752933796061632,-0.10334621742857525,0.008443051758877353,-0.1155252254601153,-0.087562577598737,0.02796264786137831,0.028367473586035908,0.0287449674967216,0.0058531968342875,0.0943505097457682,0.08849731291148069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.013471388946999,1.0529966156071282,-2.6348519560528567,1.1856483945007252,3.8205003505535817
P21,SD/SD3,2,C:\Users\Alex Clare\Downloads\Dataset\P21\SD\SD3\frame_49_faceShoulders.jpg,16,1.0,0.0,1.0,1.0,0.0,-166.97005735492388,0.5779420858953098,-168.66123129270045,-166.19533254962576,2.465898743074689,5.408284355808076,1.2420151245732183,2.70566829460822,8.544834133653895,5.839165839045675,-4.9536773305130435,0.7850115217947751,-5.997050462566291,-2.2295681588400256,3.7674823037262652,0.3816458615252079,0.07109756218068115,0.1099595488431276,0.4263741348899769,0.3164145860468493,0.36462220691241914,0.0683753094184236,0.1038350388473554,0.4104433762261557,0.3066083373788003,-0.03765838788340699,0.018115458056477074,-0.0780414301567615,0.0083275618800981,0.0863689920368596,-0.0990777038130162,0.027497414474050998,-0.1185214509376143,0.0052851407953424,0.1238065917329567,-0.03122738680490969,0.018879244643745886,-0.0716110567166431,0.00328293432434,0.0748939910409831,-0.1012050651238363,0.030467661692542353,-0.1188767812880066,0.0147345764007498,0.1336113576887564,0.00712830719028065,0.0028225349371685192,0.0042290506065086,0.0154368097329511,0.0112077591264425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.40837623863199046,2.5426466344758283,-4.913304671815083,3.263440627728061,8.176745299543144
